,state_code,latitude,longitude,zip_code,id,city,Unnamed: 6,name,status,labels,founded_at,closed_at,first_funding_at,last_funding_at,age_first_funding_year,age_last_funding_year,age_first_milestone_year,age_last_milestone_year,relationships,funding_rounds,funding_total_usd,milestones,state_code.1,is_CA,is_NY,is_MA,is_TX,is_otherstate,category_code,is_software,is_web,is_mobile,is_enterprise,is_advertising,is_gamesvideo,is_ecommerce,is_biotech,is_consulting,is_othercategory,object_id,has_VC,has_angel,has_roundA,has_roundB,has_roundC,has_roundD,avg_participants,is_top500
394,MA,42.504816999999996,-71.195611,1803,c:23487,Burlington,Burlington MA 1803,Rhythmia Medical,acquired,1,1/1/2004,,2/6/2007,9/24/2010,3.1014,6.7342,4.0027,6.7342,3,3,14700000,2,MA,0,0,1,0,0,medical,0,0,0,0,0,0,0,0,0,1,c:23487,1,0,0,1,0,0,1.0,0
395,CA,37.872222,-122.268403,94710,c:2351,Berkeley,,MOG,acquired,1,6/1/2005,,5/4/2006,2/26/2010,0.9233,4.7425,0.6712,7.7671,12,7,24900000,3,CA,1,0,0,0,0,music,0,0,0,0,0,0,0,0,0,1,c:2351,1,1,1,0,0,0,3.0,1
396,MA,42.360253,-71.058291,02111-1720,c:23533,Boston,Boston MA 02111-1720,CardStar,acquired,1,12/1/2008,,3/30/2010,9/13/2011,1.3259999999999998,2.7836,1.6740000000000002,3.1342,5,3,2030882,2,MA,0,0,1,0,0,software,1,0,0,0,0,0,0,0,0,0,c:23533,0,0,1,0,0,0,3.0,1
397,CA,37.775196,-122.41920400000001,94105,c:23588,San Francisco,,Topsy Labs,acquired,1,1/15/2007,,1/1/2008,10/1/2012,0.9616,5.7151,6.0438,6.8849,18,6,35200000,3,CA,1,0,0,0,0,analytics,0,0,0,0,0,0,0,0,0,1,c:23588,1,0,1,1,1,0,2.3333,1
398,CA,37.779281,-122.41923600000001,94108,c:23692,San Francisco,San Francisco CA 94108,Ecast,closed,0,1/1/1999,2/12/2012,5/7/2008,5/26/2011,9.3534,12.4055,7.0055,11.3836,9,3,30300000,2,CA,1,0,0,0,0,games_video,0,0,0,0,0,1,0,0,0,0,c:23692,1,0,0,0,0,1,4.5,1
399,GA,33.7862629,-84.3877936,30309,c:23756,NW Atlanta,,Zipcar,acquired,1,10/31/2000,,12/20/2002,12/15/2010,2.137,10.1288,10.4164,12.1863,35,4,60704370,3,GA,0,0,0,0,1,transportation,0,0,0,0,0,0,0,0,0,1,c:23756,1,0,0,1,0,1,2.0,1
400,CO,39.560486299999994,-104.86562509999999,80112,c:23788,Englewood,,ZettaCore,closed,0,1/1/1999,1/4/2012,5/11/2009,5/11/2009,10.3644,10.3644,5.8384,5.8384,4,1,21000000,1,CO,0,0,0,0,1,semiconductor,0,0,0,0,0,0,0,0,0,1,c:23788,1,0,0,0,0,0,5.0,1
401,NJ,40.843801,-74.462846,7054,c:23806,Parsipanny,,"RELDATA, Inc.",acquired,1,1/1/2005,,1/11/2011,1/11/2011,6.0301,6.0301,6.1479,8.7315,3,1,4000000,2,NJ,0,0,0,0,1,enterprise,0,0,0,1,0,0,0,0,0,0,c:23806,0,0,0,1,0,0,1.0,0
402,CA,34.144014,-118.001268,91016,c:23903,Monrovia,,Soliant Energy,acquired,1,1/1/2005,,6/10/2008,6/10/2008,3.4411,3.4411,,,1,1,18000000,0,CA,1,0,0,0,0,cleantech,0,0,0,0,0,0,0,0,0,1,c:23903,0,0,0,0,1,0,2.0,1
403,CA,37.560781,-122.28411399999999,94404,c:2395,San Mateo,,Fortify Software,acquired,1,10/1/2002,,12/15/2005,12/15/2005,3.2082,3.2082,5.2548,7.8822,11,1,10000000,2,CA,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,c:2395,0,0,0,0,0,1,2.0,1
404,NY,40.728425,-73.999882,10012,c:24029,New York,New York NY 10012,Blip,acquired,1,5/1/2005,,3/1/2006,7/30/2012,0.8329,7.2521,8.0055,8.4,23,7,27300000,4,NY,0,1,0,0,0,games_video,0,0,0,0,0,1,0,0,0,0,c:24029,0,1,1,1,1,1,2.0,1
405,TX,30.161661,-95.47125600000001,77380,c:24040,The Woodlands,,DynaPump,closed,0,1/1/1992,11/12/2011,5/29/2008,5/29/2008,16.4192,16.4192,,,0,1,6000000,0,TX,0,0,0,1,0,cleantech,0,0,0,0,0,0,0,0,0,1,c:24040,0,0,0,1,0,0,3.0,0
406,CA,37.482654,-122.17271299999999,94025,c:24206,Menlo Park,,Apieron,closed,0,1/1/2001,1/1/2011,1/1/2003,6/2/2009,2.0,8.4219,7.7534,7.7534,6,4,43500000,1,CA,1,0,0,0,0,biotech,0,0,0,0,0,0,0,1,0,0,c:24206,0,0,1,1,1,1,2.0,1
407,GA,33.982966999999995,-84.346041,30350,c:24274,Atlanta,,Prenova,acquired,1,1/1/2002,,5/10/2006,4/24/2008,4.3562,6.3151,4.0027,4.0027,1,3,15650000,1,GA,0,0,0,0,1,cleantech,0,0,0,0,0,0,0,0,0,1,c:24274,1,0,0,0,0,0,1.3333,1
408,CA,32.898920000000004,-117.24296100000001,92037,c:24281,La Jolla,,Anaphore,closed,0,1/1/2008,3/5/2012,1/31/2008,6/9/2009,0.0822,1.4384,,,9,3,24300000,0,CA,1,0,0,0,0,biotech,0,0,0,0,0,0,0,1,0,0,c:24281,1,0,1,0,0,0,2.6667,1
409,CA,37.788668,-122.400558,94105,c:243,San Francisco,,hi5,acquired,1,12/1/2003,,7/1/2007,7/13/2010,3.5836,6.6192,4.8219,8.9205,21,4,52000000,5,CA,1,0,0,0,0,games_video,0,0,0,0,0,1,0,0,0,0,c:243,1,0,1,0,0,0,1.0,1
410,OR,45.520247,-122.674195,97201,c:2434,Portland,Portland OR 97201,SnapNames,acquired,1,1/1/2000,,6/1/2001,12/31/2001,1.4164,2.0,7.0055,11.4219,3,3,8800000,2,OR,0,0,0,0,1,network_hosting,0,0,0,0,0,0,0,0,0,1,c:2434,0,0,1,1,0,0,1.0,0
411,CA,37.4305755,-122.09713889999999,94043,c:24549,Mountain View,,Cast Iron Systems,acquired,1,1/1/2001,,3/28/2005,7/29/2007,4.2384,6.5753,7.0027,7.0027,10,2,30500000,1,CA,1,0,0,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,c:24549,0,0,0,0,0,1,4.5,1
412,GA,34.062588,-84.16923,30097,c:24570,Duluth,,Biofisica,closed,0,1/1/2000,4/26/2012,10/31/2006,4/21/2008,6.8356,8.3096,,,5,2,7300000,0,GA,0,0,0,0,1,biotech,0,0,0,0,0,0,0,1,0,0,c:24570,1,0,1,0,0,0,3.0,1
413,MA,42.340889000000004,-71.05193100000001,2110,c:246,Boston,,ScanScout,acquired,1,1/1/2005,,4/1/2007,10/28/2009,2.2466,4.8247,2.0,7.2247,9,3,17500000,4,MA,0,0,1,0,0,advertising,0,0,0,0,1,0,0,0,0,0,c:246,0,0,1,1,0,0,3.0,1
414,CA,37.658713,-122.399382,94080,c:24681,South San Francisco,,Limerick BioPharma,closed,0,1/1/2004,6/1/2013,6/11/2008,1/30/2012,4.4466,8.0849,6.5863,6.5863,4,6,49008830,1,CA,1,0,0,0,0,biotech,0,0,0,0,0,0,0,1,0,0,c:24681,1,0,1,0,1,0,3.0,1
415,PA,39.952399,-75.16359,19104,c:24727,Philadelphia,Philadelphia PA 19104,Avid Radiopharmaceuticals,acquired,1,1/1/2005,,1/25/2005,5/21/2009,0.0658,4.3863,,,15,4,69900000,0,PA,0,0,0,0,1,biotech,0,0,0,0,0,0,0,1,0,0,c:24727,0,1,1,0,1,1,4.75,1
416,MA,42.337037,-71.25174799999999,2466,c:2478,Newton,,JackPot Rewards,closed,0,1/1/2008,1/1/2012,2/1/2008,2/1/2008,0.0849,0.0849,-1.0,0.1342,7,1,16700000,2,MA,0,0,1,0,0,web,0,1,0,0,0,0,0,0,0,0,c:2478,0,0,1,0,0,0,4.0,0
417,CA,37.425773,-122.144271,94306,c:2481,Palo Alto,,GenieTown,closed,0,10/1/2006,1/1/2008,10/1/2007,10/1/2007,1.0,1.0,1.389,1.389,3,1,2000000,1,CA,1,0,0,0,0,search,0,0,0,0,0,0,0,0,0,1,c:2481,0,0,1,0,0,0,2.0,0
418,NY,40.730646,-73.986614,10013,c:24853,New York City,New York City NY 10013,Pixable,acquired,1,3/12/2009,,11/10/2010,4/22/2011,1.6658,2.1123,2.3041,3.5507,23,2,6100000,2,NY,0,1,0,0,0,social,0,0,0,0,0,0,0,0,0,1,c:24853,0,0,1,1,0,0,1.0,1
419,CA,37.317847,-121.94846899999999,95128,c:24860,San Jose,,Certify Data Systems,acquired,1,1/1/2004,,8/25/2008,2/15/2012,4.6521,8.1288,6.0055,6.0055,4,4,7210210,1,CA,1,0,0,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,c:24860,1,0,1,1,0,0,1.0,0
420,MA,42.3751,-71.105616,2139,c:24896,Cambridge,Cambridge MA 2139,Semprus BioSciences,acquired,1,1/1/2006,,12/14/2008,10/19/2011,2.9534,5.8,5.1836,5.1836,2,3,27000000,1,MA,0,0,1,0,0,biotech,0,0,0,0,0,0,0,1,0,0,c:24896,0,0,1,1,0,0,3.5,1
421,TX,30.321464000000002,-97.75501,78731,c:249,Austin,Austin TX 78731,Indeed,acquired,1,11/1/2004,,8/1/2005,8/1/2005,0.7479,0.7479,4.0493,8.3233,12,1,5000000,5,TX,0,0,0,1,0,web,0,1,0,0,0,0,0,0,0,0,c:249,0,0,1,0,0,0,3.0,1
422,TX,30.268734999999996,-97.745209,78702,c:2497,Austin,,FameCast,closed,0,1/1/2007,1/1/2010,6/1/2007,3/30/2010,0.4137,3.2438,0.4137,6.8,5,3,9700000,4,TX,0,0,0,1,0,games_video,0,0,0,0,0,1,0,0,0,0,c:2497,1,0,1,0,0,0,1.0,1
423,CA,37.261587899999995,-121.9578487,95008,c:24986,Campbell,,Sadra Medical,acquired,1,1/1/2003,,6/17/2004,5/22/2009,1.4603,6.3918,6.4192,6.4192,4,3,58000000,1,CA,1,0,0,0,0,biotech,0,0,0,0,0,0,0,1,0,0,c:24986,0,0,1,1,1,0,5.0,1
424,CA,39.78373,-100.445882,92130-2042,c:25001,San Diego,San Diego CA 92130-2042,Aragon Pharmaceuticals,acquired,1,1/1/2009,,5/27/2009,10/4/2012,0.4,3.7589,3.0,3.0,15,4,122000000,1,CA,1,0,0,0,0,biotech,0,0,0,0,0,0,0,1,0,0,c:25001,0,0,1,1,1,1,2.5,1
425,CA,37.451026,-122.18676,94025,c:251,Menlo Park,,Jaxtr,acquired,1,10/1/2005,,7/1/2007,6/23/2008,1.7479,2.7288,1.7479,6.1452,16,3,21500000,4,CA,1,0,0,0,0,mobile,0,0,1,0,0,0,0,0,0,0,c:251,0,0,1,1,0,0,3.3333,1
426,CA,34.142973,-118.140553,91105,c:25132,Pasadena,,FastSoft,acquired,1,1/1/2006,,6/11/2007,9/4/2012,1.4411,6.6795,2.0,2.0,7,4,5965000,1,CA,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,c:25132,1,0,1,0,0,0,1.0,0
427,WA,47.631239,-122.16806000000001,98005,c:253,Bellevue,,Action Engine,acquired,1,2/1/2000,,5/1/2000,7/1/2007,0.2466,7.4164,3.9178,10.9233,9,5,58200000,3,WA,0,0,0,0,1,mobile,0,0,1,0,0,0,0,0,0,0,c:253,0,0,1,1,1,1,1.4,1
428,NY,40.74188770000001,-74.00474659999999,10011,c:25306,New York,,Oyster.com,acquired,1,3/1/2008,,3/1/2008,10/11/2012,0.0,4.6164,3.2904,5.2685,15,4,23400000,3,NY,0,1,0,0,0,travel,0,0,0,0,0,0,0,0,0,1,c:25306,0,0,1,1,1,0,2.25,1
429,NY,40.745003000000004,-73.98322900000001,10016,c:25307,New York,,"ORCA, Inc.",acquired,1,1/1/2008,,6/21/2009,6/21/2009,1.4712,1.4712,1.0027,1.4712,5,1,2000000,2,NY,0,1,0,0,0,ecommerce,0,0,0,0,0,0,1,0,0,0,c:25307,0,0,1,0,0,0,3.0,1
430,MA,42.3634664,-71.07866379999999,2142,c:25324,Cambridge,,Taligen Therapeutics,acquired,1,1/1/2004,,8/1/2005,8/23/2010,1.5836,6.6466,5.0055,7.0877,4,3,78750000,2,MA,0,0,1,0,0,biotech,0,0,0,0,0,0,0,1,0,0,c:25324,0,0,1,1,0,0,3.5,1
431,CA,37.7831775,-122.30861909999999,94501,c:25325,Alameda,,Makani Power,acquired,1,1/1/2006,,8/23/2008,8/23/2008,2.6438,2.6438,0.0,7.3918,4,1,5000000,2,CA,1,0,0,0,0,cleantech,0,0,0,0,0,0,0,0,0,1,c:25325,0,0,0,1,0,0,1.0,1
432,CA,37.5541073,-121.97567649999999,94538,c:2534,Fremont,,HipLogic,acquired,1,1/1/2005,,2/8/2008,12/2/2009,3.1041,4.9205,5.0027,8.3534,10,2,11500000,5,CA,1,0,0,0,0,mobile,0,0,1,0,0,0,0,0,0,0,c:2534,0,0,1,1,0,0,2.5,1
433,NC,35.725917700000004,-79.17917709999999,27312,c:25383,Pittsboro,,Biolex Therapeutics,closed,0,1/1/1997,6/1/2012,1/7/2005,12/19/2011,8.0219,14.9726,4.0027,4.0027,4,7,162264126,1,NC,0,0,0,0,1,biotech,0,0,0,0,0,0,0,1,0,0,c:25383,1,0,0,1,1,1,6.75,1
434,CA,33.13324,-117.27502700000001,92011,c:25449,Carlsbad,,PhotoThera,closed,0,5/1/1997,10/24/2012,4/21/2006,5/22/2009,8.9781,12.0658,,,4,2,80500000,0,CA,1,0,0,0,0,biotech,0,0,0,0,0,0,0,1,0,0,c:25449,0,0,0,0,1,1,5.5,1
435,NJ,40.707045,-74.95600300000001,8827,c:25510,Hampton,Hampton NJ 8827,Enpirion,acquired,1,1/1/2001,,12/21/2004,3/31/2011,3.9726,10.2493,3.0,3.0,8,4,59000000,1,NJ,0,0,0,0,1,semiconductor,0,0,0,0,0,0,0,0,0,1,c:25510,0,0,0,1,1,0,6.0,1
436,MA,42.3624253,-71.116031,2139,c:25600,Cambridge,,Alnara Pharmaceuticals,acquired,1,1/1/2008,,10/30/2008,1/28/2010,0.8301,2.0767,1.0027,1.0027,4,2,55000000,1,MA,0,0,1,0,0,biotech,0,0,0,0,0,0,0,1,0,0,c:25600,0,0,1,1,0,0,2.0,1
437,NY,40.723652,-73.985281,10016,c:2566,New York,,Kluster,acquired,1,1/1/2008,,1/1/2008,1/1/2008,0.0,0.0,3.5918,4.3260000000000005,0,1,1000000,2,NY,0,1,0,0,0,web,0,1,0,0,0,0,0,0,0,0,c:2566,0,1,0,0,0,0,1.0,1
438,CA,37.382162,-122.036301,94086,c:25688,Sunnyvale,,Azingo,closed,0,1/1/2005,8/11/2009,10/1/2006,7/18/2008,1.7479,3.5452,2.0,2.0,4,2,80000000,1,CA,1,0,0,0,0,mobile,0,0,1,0,0,0,0,0,0,0,c:25688,0,0,1,1,0,0,1.0,0
439,CA,33.685697,-117.82598200000001,92618,c:25713,Irvine,Irvine CA 92618,Axiom Microdevices,acquired,1,1/1/2002,,2/8/2007,2/8/2007,5.1068,5.1068,,,3,1,25000000,0,CA,1,0,0,0,0,semiconductor,0,0,0,0,0,0,0,0,0,1,c:25713,1,0,0,0,0,0,4.0,1
440,CA,37.502169,-122.217727,94063,c:25737,Redwood City,,Pearl Therapeutics,acquired,1,1/1/2006,,7/3/2008,4/1/2013,2.5041,7.2521,,,4,6,232000100,0,CA,1,0,0,0,0,biotech,0,0,0,0,0,0,0,1,0,0,c:25737,0,0,1,0,1,1,3.6667,1
441,MA,42.3988661,-71.253781,2451,c:25743,Waltham,,Aveksa,acquired,1,1/1/2004,,6/14/2006,2/25/2009,2.4521,5.1562,7.6712,8.2219,7,3,28000000,2,MA,0,0,1,0,0,software,1,0,0,0,0,0,0,0,0,0,c:25743,0,0,1,1,1,0,2.6667,1
442,CA,37.336191,-121.890583,95110,c:25756,San Jose,San Jose CA 95110,Broadway Networks,closed,0,1/1/2006,1/1/2011,1/13/2010,1/13/2010,4.0356,4.0356,-7.0055,-7.0055,3,1,954000,1,CA,1,0,0,0,0,public_relations,0,0,0,0,0,0,0,0,0,1,c:25756,1,0,0,0,0,0,1.0,0
443,DC,38.897976,-77.028561,20005,c:25782,Washington,,Layer 7 Technologies,acquired,1,1/1/2003,,10/26/2006,2/2/2009,3.8192,6.0932,9.0055,9.7726,3,2,19900000,2,DC,0,0,0,0,1,software,1,0,0,0,0,0,0,0,0,0,c:25782,1,0,0,1,0,0,2.0,1
444,CA,37.7611016,-122.41600079999999,94110,c:25808,San Francisco,,TwtBks,closed,0,6/20/2009,3/3/2012,6/26/2009,6/26/2009,0.0164,0.0164,,,3,1,25000,0,CA,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,c:25808,0,1,0,0,0,0,1.0,0
445,CA,37.402772999999996,-122.052551,94089,c:25827,Sunnyvale,,Virsto Software,acquired,1,7/1/2007,,6/26/2009,8/25/2011,1.989,4.1534,2.8986,5.2575,10,3,24000000,4,CA,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,c:25827,0,0,1,1,0,0,3.3333,1
446,CA,37.781002,-122.406912,94103,c:2593,San Francisco,,Tiny Pictures,acquired,1,8/1/2005,,5/1/2005,2/1/2008,-0.2521,2.5041,0.7479,5.8384,7,3,11200000,2,CA,1,0,0,0,0,mobile,0,0,1,0,0,0,0,0,0,0,c:2593,0,1,1,1,0,0,1.6667,1
447,NJ,40.347054,-74.064306,7701,c:25997,Red Bank,Red Bank NJ 7701,Kurani Interactive,closed,0,1/1/2000,6/1/2013,11/25/2010,11/25/2010,10.9068,10.9068,9.2548,9.2548,5,1,275000,1,NJ,0,0,0,0,1,software,1,0,0,0,0,0,0,0,0,0,c:25997,0,1,0,0,0,0,2.0,0
448,MA,42.447318,-71.2245,2421,c:26007,Lexington,Lexington MA 2421,StreamBase Systems,acquired,1,1/1/2003,,1/24/2005,5/18/2012,2.0658,9.3836,7.0055,7.0055,13,5,39000000,1,MA,0,0,1,0,0,software,1,0,0,0,0,0,0,0,0,0,c:26007,0,0,0,1,1,1,3.25,1
449,CA,37.781417,-122.394798,94107,c:261,San Francisco,,Leverage Software,acquired,1,5/1/2003,,5/14/2005,5/14/2005,2.0384,2.0384,6.6274,9.0082,4,1,6000000,4,CA,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,c:261,0,0,1,0,0,0,2.0,0
450,PA,40.60157589999999,-75.3611135,18015,c:26114,Bethlehem,,Ciclon Semiconductor Device Corporation,acquired,1,1/1/2004,,8/2/2005,3/7/2007,1.5863,3.1808,,,1,3,24150000,0,PA,0,0,0,0,1,semiconductor,0,0,0,0,0,0,0,0,0,1,c:26114,1,0,1,1,0,0,2.0,1
451,TX,30.354768,-97.798152,78730,c:26122,Austin,,AlterPoint,acquired,1,1/1/2001,,1/1/2003,1/17/2005,2.0,4.0466,6.0027,6.0027,4,3,26800000,1,TX,0,0,0,1,0,software,1,0,0,0,0,0,0,0,0,0,c:26122,0,0,1,1,1,0,3.0,1
452,CA,37.54763,-122.30788700000001,94403-1855,c:26128,San Mateo,,Sana Security,acquired,1,1/1/2000,,4/2/2007,4/2/2007,7.2548,7.2548,7.0055,7.0055,7,1,12000000,1,CA,1,0,0,0,0,security,0,0,0,0,0,0,0,0,0,1,c:26128,0,0,0,0,0,0,2.0,1
453,TX,33.017317,-96.837682,75244,c:26240,Dallas,,SoftLayer,acquired,1,1/1/2005,,9/30/2009,3/25/2010,4.7479,5.2301,5.8548,7.7562,10,2,30000000,3,TX,0,0,0,1,0,network_hosting,0,0,0,0,0,0,0,0,0,1,c:26240,1,0,0,0,0,0,1.0,0
454,CA,37.446411,-122.16054,94301,c:26368,Palo Alto,,Bling Nation,closed,0,1/1/2007,9/10/2011,7/2/2009,10/30/2009,2.5014,2.8301,3.0877,3.4932,13,2,28000000,3,CA,1,0,0,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,c:26368,0,0,1,1,0,0,1.0,1
455,MI,42.8138649,-86.02384599999999,49464,c:26390,Zeeland,,Revetto,closed,0,1/1/2009,5/18/2009,5/1/2009,5/1/2009,0.3288,0.3288,-0.4192,-0.4192,3,1,20000,1,MI,0,0,0,0,1,web,0,1,0,0,0,0,0,0,0,0,c:26390,0,1,0,0,0,0,1.0,0
456,MA,42.341899,-71.065924,2118,c:26460,Boston,,BzzAgent,acquired,1,1/1/2001,,1/1/2004,1/1/2006,3.0,5.0027,9.6247,10.3945,16,2,14500000,2,MA,0,0,1,0,0,advertising,0,0,0,0,1,0,0,0,0,0,c:26460,0,1,0,1,0,0,2.0,1
457,CA,37.431769,-122.099577,94303,c:2647,Mountain View,,Kazeon,acquired,1,1/1/2003,,4/17/2005,4/21/2009,2.2932,6.3068,2.0027,6.7096,6,3,41000000,3,CA,1,0,0,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,c:2647,1,0,0,1,0,0,3.3333,1
458,CA,37.352313,-121.967982,95054,c:26556,Santa Clara,,Beceem Communications,acquired,1,10/1/2003,,6/30/2005,4/22/2009,1.7479,5.5616,2.2548,2.2548,5,3,69600000,1,CA,1,0,0,0,0,semiconductor,0,0,0,0,0,0,0,0,0,1,c:26556,1,0,0,1,0,1,7.6667,1
459,CA,37.863464,-122.3153453,94710,c:26612,Berkeley,,Nordic Windpower,closed,0,1/1/2007,4/10/2013,10/2/2007,1/5/2010,0.7507,3.0137,,,3,3,54000000,0,CA,1,0,0,0,0,cleantech,0,0,0,0,0,0,0,0,0,1,c:26612,1,0,0,0,1,0,2.6667,1
460,CA,37.2496346,-121.9665932,95008,c:26666,Campbell,,Anchor Bay Technologies,acquired,1,10/1/2001,,5/16/2003,1/29/2007,1.6219,5.3315,-3.7507,-3.7507,5,2,10000000,1,CA,1,0,0,0,0,semiconductor,0,0,0,0,0,0,0,0,0,1,c:26666,1,0,1,0,0,0,3.0,1
461,CA,37.2807831,-122.00322609999999,95035,c:26685,Milpitas,,SandForce,acquired,1,6/1/2006,,1/31/2007,9/14/2010,0.6685,4.2904,3.589,4.7096,17,4,46000000,2,CA,1,0,0,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,c:26685,0,0,1,1,1,1,4.3333,1
462,CA,37.386778,-121.966277,95054,c:26702,Santa Clara,Santa Clara CA 95054,Asempra Technologies,acquired,1,1/1/2003,,2/13/2006,2/13/2006,3.1205,3.1205,4.0027,4.0027,4,1,20000000,1,CA,1,0,0,0,0,security,0,0,0,0,0,0,0,0,0,1,c:26702,0,0,0,1,0,0,3.0,1
463,MA,42.633425,-71.316172,1851,c:26783,Lowell,Lowell MA 1851,Virtual Iron Software,acquired,1,1/1/2003,,9/26/2005,11/6/2007,2.737,4.8493,1.0,1.0,4,2,24500000,1,MA,0,0,1,0,0,software,1,0,0,0,0,0,0,0,0,0,c:26783,0,0,0,0,1,1,6.0,1
464,CO,39.937989,-105.058729,80021,c:26806,Broomfield,Broomfield CO 80021,ColdSpark,acquired,1,1/1/2001,,1/1/2006,1/1/2006,5.0027,5.0027,5.4986,5.4986,3,1,6500000,1,CO,0,0,0,0,1,software,1,0,0,0,0,0,0,0,0,0,c:26806,1,0,0,0,0,0,1.0,1
465,CA,37.354469,-121.99043300000001,95051,c:26813,Santa Clara,Santa Clara CA 95051,Nethra Imaging,closed,0,1/1/2003,6/4/2012,11/3/2006,11/3/2006,3.8411,3.8411,,,1,1,14000000,0,CA,1,0,0,0,0,semiconductor,0,0,0,0,0,0,0,0,0,1,c:26813,0,0,0,0,1,0,5.0,1
466,CT,41.053101700000006,-73.5392755,6901,c:26863,Stamford,,Advanced Marketing & Media Group,closed,0,2/1/2007,4/2/2012,2/15/2007,2/15/2007,0.0384,0.0384,,,2,1,500000,0,CT,0,0,0,0,1,software,1,0,0,0,0,0,0,0,0,0,c:26863,0,1,0,0,0,0,1.0,0
467,TX,32.945353999999995,-96.708874,75081,c:26988,Richardson,Richardson TX 75081,Sirific Wireless,acquired,1,1/1/2000,,2/12/2007,2/12/2007,7.1205,7.1205,,,3,1,18800000,0,TX,0,0,0,1,0,semiconductor,0,0,0,0,0,0,0,0,0,1,c:26988,0,0,0,0,1,0,7.0,1
468,CA,37.387845,-122.05519699999999,94089,c:27,Sunnyvale,,Plaxo,acquired,1,11/17/2002,,11/1/2002,2/1/2007,-0.0438,4.211,6.4164,9.0658,27,4,28300000,4,CA,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,c:27,0,0,1,1,1,1,2.5,1
469,CA,37.354469,-121.99043300000001,95051,c:27021,Santa Clara,Santa Clara CA 95051,AGEIA Technologies,acquired,1,1/1/2002,,10/3/2005,10/3/2005,3.7562,3.7562,,,1,1,27500000,0,CA,1,0,0,0,0,semiconductor,0,0,0,0,0,0,0,0,0,1,c:27021,0,0,0,0,1,0,7.0,1
470,CA,37.388869,-122.072353,94041,c:27057,Mountain View,Mountain View CA 94041,Bump Technologies,acquired,1,10/1/2008,,6/1/2009,1/10/2011,0.6658,2.2767,0.2521,3.8301,6,3,19900000,2,CA,1,0,0,0,0,mobile,0,0,1,0,0,0,0,0,0,0,c:27057,0,1,1,1,0,0,4.6667,1
471,NY,40.73901,-73.997259,10011,c:2709,New York,New York NY 10011,Panther Express,acquired,1,1/1/2005,,7/25/2006,2/27/2008,1.5616,3.1562,3.0,3.4959,8,2,21750000,2,NY,0,1,0,0,0,games_video,0,0,0,0,0,1,0,0,0,0,c:2709,1,0,0,1,0,0,2.0,1
472,CA,37.3777985,-121.9744545,95054,c:27142,Santa Clara,,OptiMedica,acquired,1,1/1/2004,,3/26/2008,5/10/2013,4.2356,9.3616,5.0055,5.0055,16,2,51000000,1,CA,1,0,0,0,0,biotech,0,0,0,0,0,0,0,1,0,0,c:27142,0,0,0,0,1,0,3.5,1
473,CA,37.525246100000004,-121.91784170000001,94539,c:27159,Fremont,,Advanced Power Projects,closed,0,1/1/2009,7/14/2011,3/18/2008,3/18/2008,-0.7918,-0.7918,,,0,1,13000000,0,CA,1,0,0,0,0,cleantech,0,0,0,0,0,0,0,0,0,1,c:27159,0,0,1,0,0,0,3.0,1
474,MA,42.528634999999994,-71.27802199999999,1821,c:27163,Billerica,,Luminus Devices,acquired,1,1/1/2002,,5/1/2006,3/1/2013,4.3315,11.1699,8.7041,8.7068,3,4,135826373,2,MA,0,0,1,0,0,other,0,0,0,0,0,0,0,0,0,1,c:27163,0,0,0,1,0,1,4.3333,1
475,CA,34.045919,-118.16525,91754,c:27285,Monterey Park,,KOTURA,acquired,1,1/1/2004,,9/7/2005,11/5/2009,1.6849,5.8493,8.4219,8.4219,4,3,27690547,1,CA,1,0,0,0,0,cleantech,0,0,0,0,0,0,0,0,0,1,c:27285,0,0,0,1,1,1,4.5,1
476,NY,40.746320000000004,-73.982607,10011,c:2731,New York,,Right Media,acquired,1,1/1/2003,,10/17/2006,10/17/2006,3.7945,3.7945,,,21,1,45000000,0,NY,0,1,0,0,0,advertising,0,0,0,0,1,0,0,0,0,0,c:2731,0,0,0,1,0,0,1.0,0
477,CA,37.5568425,-122.28848810000001,94404,c:27339,San Mateo,,Aptana,acquired,1,1/1/2007,,7/14/2009,7/14/2009,2.5342,2.5342,-1.2521,4.0493,3,1,7800000,2,CA,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,c:27339,1,0,0,0,0,0,2.0,1
478,MA,42.307772,-71.39462900000001,1701,c:27438,Framingham,,Interlace Medical,acquired,1,1/1/2006,,7/7/2009,7/7/2009,3.5151,3.5151,3.0027,3.0027,5,1,20000000,1,MA,0,0,1,0,0,medical,0,0,0,0,0,0,0,0,0,1,c:27438,0,0,0,0,1,0,3.0,1
